timestamp,asset_id,equipment_type,terminal_id,zone_id,status,breaker_state,primary_voltage_v,secondary_voltage_v,current_l1_a,current_l2_a,current_l3_a,neutral_current_a,active_power_kw,reactive_power_kvar,apparent_power_kva,power_factor,frequency_hz,load_percent,winding_temp_c,oil_temp_c,thd_voltage_percent,thd_current_percent,voltage_unbalance_percent,current_unbalance_percent,alarm_code,quality,source_mode
2026-07-15T02:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10967.33,402.89,536.92,547.77,547.02,24.41,354.71,123.97,375.75,0.944,49.97,23.48,50.91,43.86,1.84,4.54,0.94,1.11,,good,simulated
2026-07-15T02:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11008.96,398.92,420.01,428.49,425.85,19.09,277.76,96.15,293.93,0.945,49.974,23.51,50.93,43.87,1.84,4.54,1.02,0.75,,good,simulated
2026-07-15T02:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11011.86,399.46,351.02,358.11,353.94,15.96,230.42,85.15,245.65,0.938,50.003,19.65,48.81,42.25,1.84,4.54,0.62,1.7,,good,simulated
2026-07-15T02:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.84,723.26,737.87,723.97,32.88,480.34,159.57,506.15,0.949,50.017,25.31,51.92,,1.84,4.54,0.57,1.6,,good,simulated
2026-07-15T02:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.31,472.65,482.2,481.26,21.48,309.93,115.55,330.77,0.937,49.969,20.67,49.37,,1.84,4.54,0.98,0.98,,good,simulated
2026-07-15T02:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,403,489.71,499.61,487.29,22.26,324.89,109.07,342.71,0.948,50.039,24.48,51.46,,1.84,4.54,0.32,2.13,,good,simulated
2026-07-15T02:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11007.68,399.08,612.09,624.45,619.93,27.82,405.22,138.85,428.35,0.946,49.979,26.77,52.72,45.24,1.84,4.54,0.94,0.93,,good,simulated
2026-07-15T02:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11013.95,399.36,569.2,580.7,574.08,25.87,377.63,126.77,398.34,0.948,50.002,24.9,51.7,44.46,1.84,4.54,0.63,1.67,,good,simulated
2026-07-15T02:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10961.99,402.41,399.73,407.81,399.44,18.17,263.24,94.65,279.74,0.941,50.021,22.38,50.31,43.4,1.84,4.54,0.55,1.63,,good,simulated
2026-07-15T02:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10982.25,401.76,364.47,371.83,363.86,16.57,240.27,85.59,255.06,0.942,50.035,20.4,49.22,42.57,1.84,4.54,1.09,0.83,,good,simulated
2026-07-15T02:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.96,710.67,725.03,717.35,32.3,470.98,159.77,497.34,0.947,49.989,24.87,51.68,,1.84,4.54,0.87,1.03,,good,simulated
2026-07-15T02:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.6,472.55,482.1,478.29,21.48,310.2,114.62,330.7,0.938,49.99,20.67,49.37,,1.84,4.54,0.75,1.44,,good,simulated
2026-07-15T02:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.42,498.46,508.53,497.57,22.66,331.04,109.98,348.83,0.949,50.027,24.92,51.71,,1.84,4.54,0.47,1.81,,good,simulated
2026-07-15T02:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11029.87,397.56,578.75,590.44,589.49,26.31,381.12,137.07,405.02,0.941,49.963,25.31,51.92,44.63,1.84,4.54,1.08,0.72,,good,simulated
2026-07-15T02:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10985.17,401.42,522.71,533.27,522.91,23.76,344.22,123.78,365.8,0.941,50.026,22.86,50.57,43.6,1.84,4.54,0.41,2.05,,good,simulated
2026-07-15T02:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10994.68,400.01,370.15,377.63,373.52,16.83,245.57,82.44,259.04,0.948,49.99,20.72,49.4,42.7,1.84,4.54,0.84,1.11,,good,simulated
2026-07-15T02:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11028.72,398.28,385,392.78,390.01,17.5,254.88,87.34,269.43,0.946,49.988,21.55,49.85,43.05,1.84,4.54,0.76,1.43,,good,simulated
2026-07-15T02:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.55,682.91,696.7,696.38,31.04,450.67,159.04,477.91,0.943,50.036,23.9,51.15,,1.84,4.54,0.4,1.9,,good,simulated
2026-07-15T02:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.67,486.25,496.08,487.72,22.1,319.87,116.11,340.29,0.94,50.02,21.27,49.7,,1.84,4.54,0.44,2.04,,good,simulated
2026-07-15T02:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.89,495.13,505.13,497.74,22.51,328.48,110.29,346.5,0.948,50.002,24.75,51.61,,1.84,4.54,0.73,1.3,,good,simulated
2026-07-15T03:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.71,397,553.53,564.71,564.69,25.16,363.35,134.28,387.37,0.938,49.961,24.21,51.32,44.17,1.84,4.54,1.08,0.76,,good,simulated
2026-07-15T03:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10966.07,402.7,551.97,563.12,549.6,25.09,365.42,125.22,386.28,0.946,50.039,24.14,51.28,44.14,1.84,4.54,0.3,2.2,,good,simulated
2026-07-15T03:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11021.24,398.14,410.78,419.08,417.53,18.67,271.08,95.68,287.47,0.943,49.969,23,50.65,43.66,1.84,4.54,1.04,0.78,,good,simulated
2026-07-15T03:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10997.17,400.58,352.58,359.7,353.88,16.03,231.69,84.86,246.74,0.939,50.017,19.74,48.86,42.29,1.84,4.54,0.49,1.9,,good,simulated
2026-07-15T03:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.05,644.44,657.46,647.6,29.29,423.03,156.33,450.99,0.938,50.003,22.55,50.4,,1.84,4.54,0.72,1.32,,good,simulated
2026-07-15T03:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.15,510.52,520.83,519.57,23.21,337.26,117.89,357.27,0.944,49.974,22.33,50.28,,1.84,4.54,0.91,1.17,,good,simulated
2026-07-15T03:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.67,480.37,490.07,487.56,21.83,317.68,109.95,336.17,0.945,49.971,24.01,51.21,,1.84,4.54,1.05,2.18,,good,simulated
2026-07-15T03:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11035.47,397.5,541.51,552.45,550.88,24.61,355.09,132.37,378.96,0.937,49.972,23.69,51.03,43.95,1.84,4.54,0.95,1.06,,good,simulated
2026-07-15T03:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.04,402.97,572.66,584.23,570,26.03,379.92,127.55,400.76,0.948,50.037,25.05,51.78,44.52,1.84,4.54,0.34,2.08,,good,simulated
2026-07-15T03:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11036.98,397.12,389.96,397.84,397.75,17.73,256.53,93.1,272.9,0.94,49.96,21.83,50.01,43.17,1.84,4.54,1.1,0.71,,good,simulated
2026-07-15T03:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10973.19,402.24,375.01,382.59,374,17.05,247.74,86.6,262.44,0.944,50.035,21,49.55,42.82,1.84,4.54,0.33,2.17,,good,simulated
2026-07-15T03:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,398.89,703.08,717.29,712.61,31.96,464.97,160.92,492.03,0.945,49.977,24.6,51.53,,1.84,4.54,0.96,0.9,,good,simulated
2026-07-15T03:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.6,541.03,551.96,545.15,24.59,359.31,119.37,378.62,0.949,50.005,23.66,51.01,,1.84,4.54,0.6,1.71,,good,simulated
2026-07-15T03:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.15,456.45,465.67,456.6,20.75,300.58,108.11,319.43,0.941,50.017,22.82,50.55,,1.84,4.54,0.58,1.57,,good,simulated
2026-07-15T03:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11017.91,398.97,545.13,556.14,550.84,24.78,357.84,132.23,381.49,0.938,49.996,23.84,51.11,44.01,1.84,4.55,0.69,1.56,,good,simulated
2026-07-15T03:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10968.13,402.18,580.02,591.74,579.66,26.36,385.21,127.97,405.91,0.949,50.022,25.37,51.95,44.66,1.84,4.55,0.51,1.72,,good,simulated
2026-07-15T03:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.13,397.15,377.76,385.39,384.98,17.17,247.71,92.34,264.36,0.937,49.965,21.15,49.63,42.88,1.84,4.55,1.02,0.89,,good,simulated
2026-07-15T03:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10961.01,402.98,392.66,400.59,390.68,17.85,260.23,88.26,274.79,0.947,50.04,21.98,50.09,43.23,1.84,4.55,0.31,2.17,,good,simulated
2026-07-15T03:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.46,664.9,678.33,677.49,30.22,437.86,157.45,465.31,0.941,49.962,23.27,50.8,,1.84,4.55,1.09,0.71,,good,simulated
2026-07-15T03:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.59,497.21,507.26,497.08,22.6,327.78,116.78,347.96,0.942,50.028,21.75,49.96,,1.84,4.55,0.39,2.08,,good,simulated
2026-07-15T03:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.79,497.17,507.22,502.14,22.6,329.84,110.73,347.93,0.948,49.988,24.85,51.67,,1.84,4.55,0.87,1.06,,good,simulated
2026-07-15T03:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10990.11,401.16,563.66,575.05,564.18,25.62,371.19,133.48,394.46,0.941,50.027,24.65,51.56,44.35,1.84,4.55,0.37,2.17,,good,simulated
2026-07-15T03:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10988.91,400.48,573.41,584.99,577.47,26.06,380.41,127.73,401.28,0.948,49.996,25.08,51.79,44.53,1.84,4.55,0.79,1.18,,good,simulated
2026-07-15T03:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11027.3,398.2,375.53,383.11,380.77,17.07,246.24,91.81,262.8,0.937,49.984,21.02,49.56,42.83,1.84,4.55,0.82,1.31,,good,simulated
2026-07-15T03:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10962.78,402.66,402.05,410.17,400.86,18.27,267.01,88.71,281.36,0.949,50.031,22.51,50.38,43.45,1.84,4.55,0.42,1.91,,good,simulated
2026-07-15T03:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397,637.65,650.53,650.45,28.98,418.57,154.69,446.24,0.938,49.961,22.31,50.27,,1.84,4.55,1.07,0.78,,good,simulated
2026-07-15T03:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.77,524.89,535.5,522.51,23.86,347.49,119.09,367.33,0.946,50.039,22.96,50.63,,1.84,4.55,0.3,2.2,,good,simulated
2026-07-15T03:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.99,469.59,479.08,477.58,21.35,309.9,109.36,328.63,0.943,49.967,23.47,50.91,,1.84,4.55,1.05,0.76,,good,simulated
2026-07-15T03:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11037,397.66,594.07,606.07,603.32,27,392.87,135.99,415.74,0.945,49.98,25.98,52.29,44.91,1.84,4.55,0.84,1.29,,good,simulated
2026-07-15T03:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11018.72,398.17,554.69,565.89,564.18,25.21,366.44,128.08,388.18,0.944,49.964,24.26,51.34,44.19,1.84,4.55,0.32,2.05,,good,simulated
2026-07-15T03:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11003.58,400.11,384.13,391.89,386.23,17.46,252.42,92.46,268.82,0.939,50.012,21.51,49.83,43.03,1.84,4.55,0.52,1.89,,good,simulated
2026-07-15T03:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10978.19,401.34,401.9,410.02,403.21,18.27,266.92,88.66,281.26,0.949,50.009,22.5,50.38,43.45,1.84,4.55,0.66,1.44,,good,simulated
2026-07-15T03:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.61,626.19,638.84,636.69,28.46,410.61,153.09,438.22,0.937,49.974,21.91,50.05,,1.84,4.55,0.92,1.1,,good,simulated
2026-07-15T03:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.93,543,553.97,540.59,24.68,360.62,119.8,380,0.949,50.037,23.75,51.06,,1.84,4.55,0.35,2.06,,good,simulated
2026-07-15T03:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.08,447.34,456.38,456.34,20.33,293.96,107.68,313.06,0.939,49.96,22.36,50.3,,1.84,4.55,1.1,0.71,,good,simulated
2026-07-15T03:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11004.42,400.06,543.48,554.46,546.63,24.7,356.76,131.84,380.34,0.938,50.01,23.77,51.07,43.98,1.84,4.55,0.55,1.8,,good,simulated
2026-07-15T03:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10972.28,401.65,525.81,536.43,527.09,23.9,345.89,125.55,367.97,0.94,50.011,23,50.65,43.66,1.84,4.55,0.65,1.45,,good,simulated
2026-07-15T03:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10972.17,402.53,401.93,410.05,399.96,18.27,265.25,93.6,281.28,0.943,49.965,22.5,50.38,43.45,1.84,4.55,0.99,1.02,,good,simulated
2026-07-15T03:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11004.52,399.26,392.82,400.75,397.7,17.86,260.06,89.1,274.9,0.946,49.979,21.99,50.09,43.24,1.84,4.55,0.97,0.84,,good,simulated
2026-07-15T03:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.17,632.98,645.77,639.06,28.77,415.51,153.54,442.97,0.938,49.998,22.15,50.18,,1.84,4.55,0.66,1.62,,good,simulated
2026-07-15T03:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.05,549.54,560.64,549.55,24.98,364.97,121.24,384.58,0.949,50.02,24.04,51.22,,1.84,4.55,0.54,1.67,,good,simulated
2026-07-15T03:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,397.21,434.51,443.29,442.67,19.75,284.92,106.23,304.08,0.937,49.967,21.72,49.95,,1.84,4.55,1.01,0.93,,good,simulated
2026-07-15T04:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10978.12,401.91,580.62,592.35,579.77,26.39,383.17,135.22,406.33,0.943,50.031,25.4,51.97,44.67,1.85,4.56,0.36,2.12,,good,simulated
2026-07-15T04:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11003.68,399.36,573.58,585.16,580.28,26.07,380.13,128.93,401.4,0.947,49.983,25.09,51.8,44.54,1.85,4.56,0.91,0.98,,good,simulated
2026-07-15T04:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11018.6,399.02,425.94,434.54,430.18,19.36,282.58,94.87,298.08,0.948,49.998,23.85,51.12,44.02,1.85,4.56,0.67,1.59,,good,simulated
2026-07-15T04:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11037.12,402.78,375.8,383.39,374.95,17.08,247.74,88.25,262.99,0.942,50.025,21.04,49.57,42.84,1.85,4.56,0.5,1.71,,good,simulated
2026-07-15T04:00:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.4,656.88,670.15,656.8,29.86,432.58,155.56,459.7,0.941,50.03,22.99,50.64,,1.85,4.56,0.34,0.74,,good,simulated
2026-07-15T04:00:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.27,542.48,553.44,546.84,24.66,359.9,120.82,379.64,0.948,49.993,23.73,51.05,,1.85,4.56,0.82,1.12,,good,simulated
2026-07-15T04:00:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,398.36,433.4,442.15,439.13,19.7,284.5,105.12,303.3,0.938,49.986,21.66,49.91,,1.85,4.56,0.79,1.37,,good,simulated
2026-07-15T04:10:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10962.75,402.89,611.46,623.81,608.47,27.79,405.23,137.46,427.91,0.947,50.04,26.74,52.71,45.23,1.85,4.57,0.3,2.19,,good,simulated
2026-07-15T04:10:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11027.36,397.72,543.44,554.42,553.21,24.7,358.25,127.64,380.31,0.942,49.965,23.77,51.07,43.98,1.85,4.57,1.07,0.73,,good,simulated
2026-07-15T04:10:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10988.82,401.17,392.17,400.1,392.71,17.83,258.26,92.87,274.45,0.941,50.023,21.96,50.08,43.22,1.85,4.57,0.43,2.01,,good,simulated
2026-07-15T04:10:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,10990.22,400.33,349.7,356.77,352.44,15.9,232.25,77.15,244.73,0.949,49.994,19.58,48.77,42.22,1.85,4.57,0.8,1.17,,good,simulated
2026-07-15T04:10:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.92,693.38,707.39,703.44,31.52,459.04,157.29,485.24,0.946,49.984,24.26,51.34,,1.85,4.57,0.81,1.35,,good,simulated
2026-07-15T04:10:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.91,524.44,535.03,533.98,23.84,346.46,121.09,367.01,0.944,49.96,22.94,50.62,,1.85,4.57,0.35,1.99,,good,simulated
2026-07-15T04:10:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,400.34,445.3,454.3,447.29,20.24,292.93,106.33,311.63,0.94,50.015,22.26,50.24,,1.85,4.57,0.49,1.95,,good,simulated
2026-07-15T04:20:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10961.03,402.84,631.35,644.1,628.91,28.7,419.3,139.29,441.83,0.949,50.034,27.61,53.19,45.6,1.85,4.58,0.38,2,,good,simulated
2026-07-15T04:20:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.14,397.02,520.38,530.89,530.89,23.65,341.96,125.23,364.17,0.939,49.96,22.76,50.52,43.56,1.85,4.58,1.09,0.74,,good,simulated
2026-07-15T04:20:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10968.08,402.57,416.22,424.63,414.61,18.92,275.55,94.43,291.28,0.946,50.038,23.3,50.82,43.79,1.85,4.58,0.31,2.19,,good,simulated
2026-07-15T04:20:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11017.99,398.36,388.27,396.12,394.33,17.65,256.5,89.66,271.72,0.944,49.971,21.74,49.96,43.13,1.85,4.58,1.01,0.81,,good,simulated
2026-07-15T04:20:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,400.28,636.87,649.73,639.99,28.95,418.5,153.29,445.69,0.939,50.013,22.28,50.25,,1.85,4.58,0.53,1.85,,good,simulated
2026-07-15T04:20:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,401.4,497.5,507.55,499.23,22.61,327.27,118.78,348.16,0.94,50.008,21.76,49.97,,1.85,4.58,0.68,1.4,,good,simulated
2026-07-15T04:20:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.78,467.62,477.07,476.63,21.26,308.92,107.99,327.25,0.944,49.969,23.38,50.86,,1.85,4.58,0.95,1.08,,good,simulated
2026-07-15T04:30:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10973.25,401.75,637.22,650.1,638.11,28.96,423.2,140.59,445.94,0.949,50.015,27.87,53.33,45.71,1.86,4.59,0.59,1.57,,good,simulated
2026-07-15T04:30:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11036.95,397.36,509.47,519.77,518.63,23.16,334.43,123.6,356.54,0.938,49.97,22.28,50.25,43.36,1.86,4.59,0.97,1,,good,simulated
2026-07-15T04:30:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10960.04,402.99,434.26,443.03,432.14,19.74,288.4,95.82,303.9,0.949,50.039,24.31,51.37,44.21,1.86,4.59,0.33,2.12,,good,simulated
2026-07-15T04:30:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11035.51,397.21,369.72,377.19,377.03,16.81,243.47,87.57,258.74,0.941,49.961,20.7,49.39,42.69,1.86,4.59,1.1,0.7,,good,simulated
2026-07-15T04:30:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.05,680.81,694.56,679.44,30.95,449.76,157.2,476.44,0.944,50.033,23.82,51.1,,1.86,4.59,0.35,2.14,,good,simulated
2026-07-15T04:30:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,399.16,543.77,554.75,550.56,24.72,360.37,122.25,380.54,0.947,49.98,23.78,51.08,,1.86,4.59,0.93,0.95,,good,simulated
2026-07-15T04:30:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,399.27,496.73,506.76,501.19,22.58,329.89,109.6,347.62,0.949,50.001,24.83,51.66,,1.86,4.59,0.64,1.64,,good,simulated
2026-07-15T04:40:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10997.27,399.82,628.68,641.38,634.95,28.58,416.64,141.34,439.96,0.947,49.987,27.5,53.13,45.55,1.86,4.6,0.89,0.99,,good,simulated
2026-07-15T04:40:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,11021.16,398.71,513.9,524.29,519.9,23.36,337.34,124.67,359.64,0.938,49.992,22.48,50.36,43.44,1.86,4.6,0.74,1.48,,good,simulated
2026-07-15T04:40:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10966.12,402.36,443.46,452.42,442.81,20.16,294.82,96.91,310.34,0.95,50.025,24.83,51.66,44.43,1.86,4.6,0.48,1.79,,good,simulated
2026-07-15T04:40:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11039.7,397.08,359.08,366.33,366.09,16.32,235.71,87.11,251.29,0.938,49.964,20.1,49.06,42.44,1.86,4.6,1.04,0.85,,good,simulated
2026-07-15T04:40:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.94,717.13,731.62,713.56,32.6,475.76,159.74,501.86,0.948,50.04,25.09,51.8,,1.86,4.6,0.3,2.18,,good,simulated
2026-07-15T04:40:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397.61,517.38,527.83,526.9,23.52,341.07,121.52,362.07,0.942,49.964,22.63,50.45,,1.86,4.6,1.08,0.72,,good,simulated
2026-07-15T04:40:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,401.35,459.42,468.7,459.73,20.88,302.86,107.91,321.51,0.942,50.025,22.97,50.63,,1.86,4.6,0.41,2.04,,good,simulated
2026-07-15T04:50:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,11028.83,397.4,607.37,619.64,604.41,27.61,401.25,140.24,425.05,0.944,50.034,26.57,52.61,45.16,1.87,4.62,0.42,1.86,,good,simulated
2026-07-15T04:50:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10994.57,400.81,532.42,543.18,533.71,24.2,350.62,126.08,372.6,0.941,50.022,23.29,50.81,43.78,1.87,4.62,0.42,2.08,,good,simulated
2026-07-15T04:50:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,10985.25,400.77,442.69,451.63,445.25,20.12,294,97.67,309.8,0.949,50.001,24.78,51.63,44.41,1.87,4.62,0.74,1.27,,good,simulated
2026-07-15T04:50:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11029.81,397.99,357.85,365.08,363.2,16.27,234.9,86.82,250.43,0.938,49.98,20.03,49.02,42.41,1.87,4.62,0.86,1.24,,good,simulated
2026-07-15T04:50:00.000Z,LV-MSB-01,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,402.77,740.73,755.7,738.13,33.67,492.46,161.87,518.38,0.95,50.033,25.92,52.26,,1.87,4.62,0.4,1.96,,good,simulated
2026-07-15T04:50:00.000Z,LV-MSB-02,lv_panel,T1,ELECTRICAL-PLANT,running,closed,,397,498.53,508.6,508.59,22.66,327.6,119.98,348.88,0.939,49.961,21.81,50,,1.87,4.62,1.09,0.75,,good,simulated
2026-07-15T04:50:00.000Z,HVAC-MCC-01,mcc,T1,ELECTRICAL-PLANT,running,closed,,402.66,488.51,498.38,486.47,22.21,323.41,110.82,341.87,0.946,50.039,24.42,51.43,,1.87,4.62,0.31,2.2,,good,simulated
2026-07-15T05:00:00.000Z,TR-01,transformer,T1,ELECTRICAL-PLANT,running,closed,10982.37,400.9,578.79,590.49,581.97,26.31,380.34,139.31,405.05,0.939,50.001,25.32,51.93,44.63,1.87,4.64,0.74,1.29,,good,simulated
2026-07-15T05:00:00.000Z,TR-02,transformer,T1,ELECTRICAL-PLANT,running,closed,10961.88,397.3,562.62,573.98,572.23,25.57,372.47,127.63,393.73,0.946,49.976,24.61,51.54,44.34,1.87,4.64,0.89,1.21,,good,simulated
2026-07-15T05:00:00.000Z,TR-03,transformer,T1,ELECTRICAL-PLANT,running,closed,11014.06,398.52,432.74,441.48,439.49,19.67,286.49,98.16,302.84,0.946,49.969,24.23,51.33,44.18,1.87,4.64,1.07,2.14,,good,simulated
2026-07-15T05:00:00.000Z,TR-04,transformer,T1,ELECTRICAL-PLANT,running,closed,11007.59,399.79,367.2,374.61,369.71,16.69,241.55,87.68,256.97,0.94,50.008,20.56,49.31,42.64,1.87,4.64,0.57,1.8,,good,simulated
