timestamp,terminal_id,zone_id,zone_name,passenger_count,capacity,occupancy_percent,people_entering_per_min,people_leaving_per_min,arrival_rate_per_hour,departure_rate_per_hour,queue_length,processing_rate_per_min,estimated_wait_time_min,average_dwell_time_min,active_service_counters,flow_level,quality,source_mode
2026-07-15T14:10:00.000Z,T1,SECURITY-01,Security Checkpoint,257,700,36.71,16,13,960,780,50,14.51,3.45,34.3,6,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,337,850,39.65,16,13,960,780,54,14.2,3.8,33.7,6,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,GATE-AREA-A,Gate Area A,412,1100,37.45,18,15,1080,900,11,15.31,0.72,35.8,,normal,good,simulated
2026-07-15T14:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,350,900,38.89,15,12,900,720,12,13.72,0.87,32.8,,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1232,2400,51.33,21,18,1260,1080,15,17.24,0.87,39.46,,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,797,1900,41.95,18,15,1080,900,13,15.63,0.83,36.42,,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,397,900,44.11,20,17,1200,1020,60,16.44,3.65,37.94,11,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,327,900,36.33,17,14,1020,840,49,15.07,3.25,35.36,11,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,SECURITY-01,Security Checkpoint,279,700,39.86,16,14,960,840,54,14.59,3.7,34.45,6,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,320,850,37.65,16,13,960,780,51,14.27,3.57,33.84,6,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,GATE-AREA-A,Gate Area A,431,1100,39.18,18,15,1080,900,12,15.39,0.78,35.96,,normal,good,simulated
2026-07-15T14:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,348,900,38.67,15,12,900,720,12,13.79,0.87,32.93,,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1279,2400,53.29,22,18,1320,1080,16,17.37,0.92,39.7,,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,762,1900,40.11,19,15,1140,900,12,15.74,0.76,36.62,,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,428,900,47.56,20,17,1200,1020,64,16.56,3.87,38.16,11,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,373,900,41.44,18,15,1080,900,56,15.17,3.69,35.54,11,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,SECURITY-01,Security Checkpoint,249,700,35.57,17,14,1020,840,48,14.68,3.27,34.62,6,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,297,850,34.94,16,13,960,780,47,14.36,3.27,34,6,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,GATE-AREA-A,Gate Area A,464,1100,42.18,18,15,1080,900,13,15.5,0.84,36.16,,normal,good,simulated
2026-07-15T14:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,335,900,37.22,15,12,900,720,11,13.87,0.79,33.08,,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1295,2400,53.96,22,18,1320,1080,16,17.53,0.91,39.99,,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,751,1900,39.53,19,16,1140,960,12,15.87,0.76,36.86,,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,451,900,50.11,20,17,1200,1020,68,16.7,4.07,38.43,11,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,353,900,39.22,18,15,1080,900,53,15.29,3.47,35.77,11,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,SECURITY-01,Security Checkpoint,275,700,39.29,17,14,1020,840,53,14.79,3.58,34.83,6,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,340,850,40,16,13,960,780,54,14.46,3.73,34.2,6,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,GATE-AREA-A,Gate Area A,505,1100,45.91,18,15,1080,900,14,15.62,0.9,36.39,,normal,good,simulated
2026-07-15T14:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,314,900,34.89,15,13,900,780,10,13.96,0.72,33.26,,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1280,2400,53.33,22,19,1320,1140,16,17.71,0.9,40.34,,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,769,1900,40.47,19,16,1140,960,12,16.02,0.75,37.15,,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,463,900,51.44,21,17,1260,1020,69,16.86,4.09,38.74,11,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,343,900,38.11,18,15,1080,900,51,15.43,3.31,36.03,11,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,SECURITY-01,Security Checkpoint,296,700,42.29,17,14,1020,840,57,14.92,3.82,35.07,6,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,318,850,37.41,16,14,960,840,51,14.58,3.5,34.44,6,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,GATE-AREA-A,Gate Area A,460,1100,41.82,19,16,1140,960,13,15.77,0.82,36.67,,normal,good,simulated
2026-07-15T14:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,360,900,40,15,13,900,780,12,14.08,0.85,33.48,,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1241,2400,51.71,23,19,1380,1140,16,17.92,0.89,40.74,,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,814,1900,42.84,19,16,1140,960,13,16.19,0.8,37.48,,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,464,900,51.56,21,18,1260,1080,70,17.06,4.1,39.11,11,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,346,900,38.44,18,15,1080,900,52,15.59,3.34,36.34,11,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,SECURITY-01,Security Checkpoint,309,700,44.14,17,14,1020,840,60,15.07,3.98,35.36,6,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,305,850,35.88,17,14,1020,840,48,14.73,3.26,34.71,6,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,GATE-AREA-A,Gate Area A,499,1100,45.36,19,16,1140,960,14,15.94,0.88,36.99,,normal,good,simulated
2026-07-15T15:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,335,900,37.22,16,13,960,780,11,14.21,0.77,33.73,,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1188,2400,49.5,23,19,1380,1140,15,18.16,0.83,41.2,,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,881,1900,46.37,20,17,1200,1020,14,16.4,0.85,37.86,,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,454,900,50.44,22,18,1320,1080,68,17.28,3.94,39.53,11,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,362,900,40.22,19,16,1140,960,54,15.78,3.42,36.69,11,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,SECURITY-01,Security Checkpoint,313,700,44.71,18,15,1080,900,60,15.25,3.94,35.69,6,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,303,850,35.65,17,14,1020,840,48,14.89,3.22,35.02,6,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,GATE-AREA-A,Gate Area A,528,1100,48,19,16,1140,960,14,16.13,0.87,37.36,,normal,good,simulated
2026-07-15T15:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,317,900,35.22,16,13,960,780,11,14.36,0.77,34.02,,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1326,2400,55.25,24,20,1440,1200,17,18.44,0.92,41.72,,elevated,good,simulated
2026-07-15T15:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,809,1900,42.58,20,17,1200,1020,13,16.63,0.78,38.29,,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,436,900,48.44,22,18,1320,1080,65,17.53,3.71,40.01,12,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,391,900,43.44,19,16,1140,960,59,15.99,3.69,37.09,12,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,SECURITY-01,Security Checkpoint,309,700,44.14,18,15,1080,900,60,15.45,3.88,36.06,7,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,313,850,36.82,17,14,1020,840,50,15.08,3.32,35.38,7,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,GATE-AREA-A,Gate Area A,543,1100,49.36,20,16,1200,960,15,16.35,0.92,37.78,,normal,good,simulated
2026-07-15T15:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,310,900,34.44,16,14,960,840,10,14.54,0.69,34.35,,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1287,2400,53.63,24,20,1440,1200,16,18.75,0.85,42.31,,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,891,1900,46.89,21,17,1260,1020,14,16.88,0.83,38.78,,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,488,900,54.22,23,19,1380,1140,73,17.82,4.1,40.55,12,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,427,900,47.44,20,16,1200,960,64,16.23,3.94,37.54,12,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,SECURITY-01,Security Checkpoint,297,700,42.43,18,15,1080,900,57,15.67,3.64,36.48,7,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,336,850,39.53,18,15,1080,900,53,15.29,3.47,35.78,7,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,GATE-AREA-A,Gate Area A,545,1100,49.55,20,17,1200,1020,15,16.6,0.9,38.25,,normal,good,simulated
2026-07-15T15:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,315,900,35,17,14,1020,840,11,14.73,0.75,34.72,,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1273,2400,53.04,25,21,1500,1260,16,19.1,0.84,42.97,,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,964,1900,50.74,21,18,1260,1080,15,17.17,0.87,39.32,,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,471,900,52.33,23,19,1380,1140,71,18.14,3.91,41.14,12,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,395,900,43.89,20,17,1200,1020,59,16.49,3.58,38.05,12,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,SECURITY-01,Security Checkpoint,281,700,40.14,19,16,1140,960,54,15.92,3.39,36.95,7,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,367,850,43.18,18,15,1080,900,58,15.53,3.73,36.22,7,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,GATE-AREA-A,Gate Area A,534,1100,48.55,21,17,1260,1020,15,16.88,0.89,38.77,,normal,good,simulated
2026-07-15T15:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,334,900,37.11,17,14,1020,840,11,14.95,0.74,35.13,,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1294,2400,53.92,26,21,1560,1260,16,19.48,0.82,43.69,,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1018,1900,53.58,22,18,1320,1080,16,17.48,0.92,39.91,,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,462,900,51.33,24,20,1440,1200,69,18.48,3.73,41.8,12,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,433,900,48.11,21,17,1260,1020,65,16.79,3.87,38.59,12,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,SECURITY-01,Security Checkpoint,321,700,45.86,19,16,1140,960,62,16.19,3.83,37.46,7,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,336,850,39.53,19,16,1140,960,53,15.79,3.36,36.71,7,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,GATE-AREA-A,Gate Area A,514,1100,46.73,21,18,1260,1080,14,17.18,0.81,39.35,,normal,good,simulated
2026-07-15T15:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,365,900,40.56,18,15,1080,900,12,15.19,0.79,35.58,,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1352,2400,56.33,26,22,1560,1320,17,19.89,0.85,44.46,,elevated,good,simulated
2026-07-15T16:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1049,1900,55.21,23,19,1380,1140,17,17.82,0.95,40.56,,elevated,good,simulated
2026-07-15T16:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,464,900,51.56,25,20,1500,1200,70,18.86,3.71,42.51,12,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,463,900,51.44,21,18,1260,1080,69,17.1,4.04,39.19,12,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,SECURITY-01,Security Checkpoint,310,700,44.29,20,17,1200,1020,60,16.48,3.64,38.02,7,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,373,850,43.88,19,16,1140,960,59,16.07,3.67,37.24,7,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,GATE-AREA-A,Gate Area A,580,1100,52.73,22,18,1320,1080,16,17.51,0.91,39.97,,normal,good,simulated
2026-07-15T16:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,402,900,44.67,18,15,1080,900,13,15.45,0.84,36.06,,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1443,2400,60.12,27,23,1620,1380,18,20.33,0.89,45.29,,elevated,good,simulated
2026-07-15T16:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1055,1900,55.53,23,19,1380,1140,17,18.19,0.93,41.24,,elevated,good,simulated
2026-07-15T16:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,480,900,53.33,25,21,1500,1260,72,19.26,3.74,43.27,13,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,484,900,53.78,22,18,1320,1080,73,17.44,4.19,39.83,13,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,SECURITY-01,Security Checkpoint,306,700,43.71,21,17,1260,1020,59,16.79,3.51,38.61,7,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,406,850,47.76,20,16,1200,960,64,16.36,3.91,37.8,7,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,GATE-AREA-A,Gate Area A,561,1100,51,23,19,1380,1140,15,17.87,0.84,40.64,,normal,good,simulated
2026-07-15T16:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,370,900,41.11,19,15,1140,900,12,15.72,0.76,36.58,,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1559,2400,64.96,28,24,1680,1440,19,20.8,0.91,46.17,,elevated,good,simulated
2026-07-15T16:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1040,1900,54.74,24,20,1440,1200,16,18.57,0.86,41.97,,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,508,900,56.44,26,22,1560,1320,76,19.68,3.86,44.07,13,elevated,good,simulated
2026-07-15T16:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,492,900,54.67,22,19,1320,1140,74,17.79,4.16,40.5,13,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,SECURITY-01,Security Checkpoint,312,700,44.57,21,18,1260,1080,60,17.12,3.5,39.23,7,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,429,850,50.47,20,17,1200,1020,68,16.68,4.08,38.39,7,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,GATE-AREA-A,Gate Area A,552,1100,50.18,23,19,1380,1140,15,18.24,0.82,41.34,,normal,good,simulated
2026-07-15T16:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,407,900,45.22,19,16,1140,960,14,16.01,0.87,37.13,,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1494,2400,62.25,29,24,1740,1440,19,21.28,0.89,47.08,,elevated,good,simulated
2026-07-15T16:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1011,1900,53.21,25,21,1500,1260,16,18.97,0.84,42.72,,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,548,900,60.89,27,23,1620,1380,82,20.12,4.07,44.9,13,elevated,good,simulated
2026-07-15T16:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,488,900,54.22,23,19,1380,1140,73,18.16,4.02,41.19,13,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,SECURITY-01,Security Checkpoint,328,700,46.86,22,18,1320,1080,63,17.47,3.61,39.88,7,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,441,850,51.88,21,18,1260,1080,70,17.01,4.12,39.01,7,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,GATE-AREA-A,Gate Area A,556,1100,50.55,24,20,1440,1200,15,18.62,0.81,42.06,,normal,good,simulated
2026-07-15T16:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,437,900,48.56,20,16,1200,960,15,16.31,0.92,37.7,,normal,good,simulated
2026-07-15T16:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1617,2400,67.38,30,25,1800,1500,20,21.77,0.92,48.01,,elevated,good,simulated
2026-07-15T16:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1130,1900,59.47,25,21,1500,1260,18,19.38,0.93,43.49,,elevated,good,simulated
2026-07-15T16:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,593,900,65.89,28,23,1680,1380,89,20.57,4.33,45.75,14,elevated,good,simulated
2026-07-15T16:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,477,900,53,24,20,1440,1200,72,18.54,3.88,41.91,14,normal,good,simulated
2026-07-15T16:40:00.000Z,T1,SECURITY-01,Security Checkpoint,352,700,50.29,23,19,1380,1140,68,17.82,3.82,40.55,8,normal,good,simulated
2026-07-15T16:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,442,850,52,22,18,1320,1080,70,17.34,4.04,39.64,8,normal,good,simulated
2026-07-15T16:40:00.000Z,T1,GATE-AREA-A,Gate Area A,577,1100,52.45,25,21,1500,1260,16,19.02,0.84,42.81,,normal,good,simulated
2026-07-15T16:40:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,454,900,50.44,20,17,1200,1020,15,16.62,0.9,38.29,,normal,good,simulated
2026-07-15T16:50:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1722,2400,71.75,31,26,1860,1560,22,22.27,0.99,48.95,,elevated,good,simulated
2026-07-15T16:50:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1104,1900,58.11,26,22,1560,1320,17,19.79,0.86,44.26,,elevated,good,simulated
2026-07-15T16:50:00.000Z,T1,CHECKIN-A,Check-in Zone A,567,900,63,29,24,1740,1440,85,21.03,4.04,46.61,14,elevated,good,simulated
2026-07-15T16:50:00.000Z,T1,CHECKIN-B,Check-in Zone B,532,900,59.11,25,21,1500,1260,80,18.92,4.23,42.62,14,elevated,good,simulated
2026-07-15T16:50:00.000Z,T1,SECURITY-01,Security Checkpoint,384,700,54.86,23,19,1380,1140,74,18.17,4.07,41.22,8,normal,good,simulated
2026-07-15T16:50:00.000Z,T1,IMMIGRATION-01,Immigration Hall,432,850,50.82,22,19,1320,1140,69,17.68,3.9,40.28,8,normal,good,simulated
2026-07-15T16:50:00.000Z,T1,GATE-AREA-A,Gate Area A,612,1100,55.64,26,21,1560,1260,17,19.41,0.88,43.56,,elevated,good,simulated
2026-07-15T16:50:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,460,900,51.11,21,17,1260,1020,15,16.93,0.89,38.87,,normal,good,simulated
2026-07-15T17:00:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1798,2400,74.92,32,27,1920,1620,22,22.76,0.97,49.88,,elevated,good,simulated
2026-07-15T17:00:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1095,1900,57.63,27,23,1620,1380,17,20.19,0.84,45.03,,elevated,good,simulated
2026-07-15T17:00:00.000Z,T1,CHECKIN-A,Check-in Zone A,609,900,67.67,29,25,1740,1500,91,21.48,4.24,47.45,14,elevated,good,simulated
2026-07-15T17:00:00.000Z,T1,CHECKIN-B,Check-in Zone B,517,900,57.44,25,21,1500,1260,78,19.29,4.04,43.33,14,elevated,good,simulated
2026-07-15T17:00:00.000Z,T1,SECURITY-01,Security Checkpoint,361,700,51.57,24,20,1440,1200,70,18.52,3.78,41.88,8,normal,good,simulated
2026-07-15T17:00:00.000Z,T1,IMMIGRATION-01,Immigration Hall,417,850,49.06,23,19,1380,1140,66,18.01,3.66,40.91,8,normal,good,simulated
2026-07-15T17:00:00.000Z,T1,GATE-AREA-A,Gate Area A,659,1100,59.91,26,22,1560,1320,18,19.81,0.91,44.3,,elevated,good,simulated
2026-07-15T17:00:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,453,900,50.33,21,18,1260,1080,15,17.24,0.87,39.45,,normal,good,simulated
2026-07-15T17:10:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1840,2400,76.67,33,28,1980,1680,23,23.24,0.99,50.78,,high,good,simulated
2026-07-15T17:10:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1109,1900,58.37,28,23,1680,1380,18,20.59,0.87,45.77,,elevated,good,simulated
2026-07-15T17:10:00.000Z,T1,CHECKIN-A,Check-in Zone A,640,900,71.11,30,25,1800,1500,96,21.91,4.38,48.28,15,elevated,good,simulated
2026-07-15T17:10:00.000Z,T1,CHECKIN-B,Check-in Zone B,507,900,56.33,26,22,1560,1320,76,19.66,3.87,44.02,15,elevated,good,simulated
2026-07-15T17:10:00.000Z,T1,SECURITY-01,Security Checkpoint,392,700,56,25,21,1500,1260,76,18.86,4.03,42.52,8,elevated,good,simulated
2026-07-15T17:10:00.000Z,T1,IMMIGRATION-01,Immigration Hall,467,850,54.94,24,20,1440,1200,74,18.33,4.04,41.52,8,normal,good,simulated
2026-07-15T17:10:00.000Z,T1,GATE-AREA-A,Gate Area A,712,1100,64.73,27,23,1620,1380,19,20.19,0.94,45.02,,elevated,good,simulated
2026-07-15T17:10:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,438,900,48.67,22,18,1320,1080,15,17.54,0.86,40.02,,normal,good,simulated
2026-07-15T17:20:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1846,2400,76.92,34,28,2040,1680,23,23.69,0.97,51.63,,high,good,simulated
2026-07-15T17:20:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1148,1900,60.42,28,24,1680,1440,18,20.96,0.86,46.48,,elevated,good,simulated
2026-07-15T17:20:00.000Z,T1,CHECKIN-A,Check-in Zone A,659,900,73.22,31,26,1860,1560,99,22.32,4.43,49.05,15,elevated,good,simulated
2026-07-15T17:20:00.000Z,T1,CHECKIN-B,Check-in Zone B,506,900,56.22,27,22,1620,1320,76,20,3.8,44.67,15,elevated,good,simulated
2026-07-15T17:20:00.000Z,T1,SECURITY-01,Security Checkpoint,417,700,59.57,25,21,1500,1260,80,19.19,4.17,43.13,8,elevated,good,simulated
2026-07-15T17:20:00.000Z,T1,IMMIGRATION-01,Immigration Hall,453,850,53.29,24,20,1440,1200,72,18.64,3.86,42.1,8,normal,good,simulated
2026-07-15T17:20:00.000Z,T1,GATE-AREA-A,Gate Area A,676,1100,61.45,28,23,1680,1380,18,20.55,0.88,45.7,,elevated,good,simulated
2026-07-15T17:20:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,490,900,54.44,23,19,1380,1140,16,17.82,0.9,40.55,,normal,good,simulated
2026-07-15T17:30:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1823,2400,75.96,34,29,2040,1740,23,24.1,0.95,52.42,,high,good,simulated
2026-07-15T17:30:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1209,1900,63.63,29,24,1740,1440,19,21.3,0.89,47.13,,elevated,good,simulated
2026-07-15T17:30:00.000Z,T1,CHECKIN-A,Check-in Zone A,665,900,73.89,32,27,1920,1620,100,22.7,4.4,49.77,15,elevated,good,simulated
2026-07-15T17:30:00.000Z,T1,CHECKIN-B,Check-in Zone B,517,900,57.44,27,23,1620,1380,78,20.32,3.84,45.27,15,elevated,good,simulated
2026-07-15T17:30:00.000Z,T1,SECURITY-01,Security Checkpoint,433,700,61.86,26,21,1560,1260,84,19.48,4.31,43.69,8,elevated,good,simulated
2026-07-15T17:30:00.000Z,T1,IMMIGRATION-01,Immigration Hall,445,850,52.35,25,21,1500,1260,71,18.92,3.75,42.63,8,normal,good,simulated
2026-07-15T17:30:00.000Z,T1,GATE-AREA-A,Gate Area A,720,1100,65.45,28,24,1680,1440,20,20.88,0.96,46.33,,elevated,good,simulated
2026-07-15T17:30:00.000Z,T1,BAGGAGE-CLAIM,Baggage Claim,470,900,52.22,23,19,1380,1140,16,18.08,0.88,41.04,,normal,good,simulated
2026-07-15T17:40:00.000Z,T1,DEPARTURE-HALL,Departure Hall,1781,2400,74.21,35,30,2100,1800,22,24.47,0.9,53.12,,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,ARRIVAL-HALL,Arrival Hall,1287,1900,67.74,30,25,1800,1500,20,21.61,0.93,47.71,,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,CHECKIN-A,Check-in Zone A,657,900,73,32,27,1920,1620,99,23.04,4.3,50.41,15,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,CHECKIN-B,Check-in Zone B,539,900,59.89,28,23,1680,1380,81,20.61,3.93,45.81,15,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,SECURITY-01,Security Checkpoint,438,700,62.57,26,22,1560,1320,84,19.75,4.25,44.19,9,elevated,good,simulated
2026-07-15T17:40:00.000Z,T1,IMMIGRATION-01,Immigration Hall,448,850,52.71,25,21,1500,1260,71,19.17,3.7,43.11,9,normal,good,simulated
